Batch #,E,MersenneTwisterPRTG,batch size = 1
1,0.0,6.860902255639098
2,12.5,17.669172932330827
3,18.23308270676692,24.06015037593985
4,25.0,24.906015037593985
5,32.89473684210527,29.041353383458645
6,38.53383458646616,34.868421052631575
7,44.266917293233085,40.225563909774436
8,50.09398496240601,47.650375939849624
9,55.545112781954884,52.06766917293233
10,56.954887218045116,54.22932330827067
11,61.8421052631579,56.390977443609025
12,62.68796992481202,60.99624060150376
13,64.28571428571429,63.34586466165414
14,67.29323308270678,63.34586466165414
15,69.3609022556391,63.721804511278194
16,71.33458646616542,71.52255639097744
17,73.21428571428571,71.99248120300751
18,74.90601503759399,72.55639097744361
19,76.78571428571429,72.65037593984962
20,78.1015037593985,73.96616541353383
21,78.1015037593985,73.96616541353383
22,78.1015037593985,73.96616541353383
23,78.1015037593985,74.06015037593986
24,78.19548872180451,74.15413533834587
25,78.19548872180451,74.15413533834587
