Batch #,E,MersenneTwisterPRTG,batch size = 10
1,56.954887218045116,54.22932330827067
2,78.1015037593985,73.96616541353383
3,78.19548872180451,82.42481203007519
4,81.76691729323309,87.87593984962406
5,83.92857142857143,90.78947368421053
6,84.49248120300751,91.16541353383458
7,85.99624060150376,92.19924812030075
8,87.31203007518798,93.32706766917293
9,87.5,94.26691729323309
10,88.1578947368421,95.77067669172934
11,90.78947368421053,95.86466165413535
12,91.16541353383458,95.95864661654136
13,91.35338345864662,96.52255639097744
14,91.35338345864662,96.71052631578947
15,91.54135338345864,96.80451127819549
16,91.54135338345864,96.80451127819549
17,91.63533834586465,96.8984962406015
18,91.63533834586465,96.99248120300751
19,91.63533834586465,97.18045112781954
20,91.63533834586465,97.27443609022556
21,91.82330827067669,97.4624060150376
22,91.82330827067669,97.4624060150376
23,91.9172932330827,97.55639097744361
24,91.9172932330827,97.55639097744361
25,91.9172932330827,97.55639097744361
