Batch #,E,MersenneTwisterPRTG,batch size = 2
1,12.5,17.669172932330827
2,25.0,24.906015037593985
3,38.53383458646616,34.868421052631575
4,50.09398496240601,47.650375939849624
5,56.954887218045116,54.22932330827067
6,62.68796992481202,60.99624060150376
7,67.29323308270678,63.34586466165414
8,71.33458646616542,71.52255639097744
9,74.90601503759399,72.55639097744361
10,78.1015037593985,73.96616541353383
11,78.1015037593985,73.96616541353383
12,78.19548872180451,74.15413533834587
13,78.19548872180451,78.7593984962406
14,78.19548872180451,80.16917293233082
15,78.19548872180451,82.42481203007519
16,79.51127819548873,83.55263157894737
17,79.51127819548873,84.02255639097744
18,80.82706766917293,86.93609022556392
19,81.76691729323309,87.40601503759399
20,81.76691729323309,87.87593984962406
21,81.76691729323309,89.66165413533834
22,81.76691729323309,90.0375939849624
23,81.8609022556391,90.6015037593985
24,82.5187969924812,90.78947368421053
25,83.92857142857143,90.78947368421053
